duration,src_bytes,dst_bytes,wrong_fragment,hot,logged_in,num_compromised,root_shell,num_root,num_file_creations,num_shells,num_access_files,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,protocol_type_encoded,service_encoded,flag_encoded,attack_binary
3034.0000000000005,146.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,255.0,2.0,0.010000000000000009,0.64,0.96,0.0,0.0,0.0,0.0,0.0,2.0,44.0,9.0,0
0.0,183.0,9736.000000000002,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.25,0.25,0.0,0.0,1.0,0.0,0.0,167.0,255.0,1.0,0.0,0.010000000000000009,0.02,0.010000000000000009,0.0,0.0,0.0,1.0,24.0,9.0,0
2.0,2194619.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,227.0,58.0,0.26,0.03,0.26,0.0,0.0,0.0,0.0,0.0,1.0,20.0,9.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,8.000000000000004,1.0,1.0,0.0,0.0,0.040000000000000036,0.07,0.0,255.0,5.0,0.020000000000000018,0.09,0.0,0.0,1.0,1.0,0.0,0.0,1.0,49.0,5.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,16.0,1.0,1.0,0.0,0.0,0.29,0.11,0.0,255.0,16.0,0.06,0.09,0.0,0.0,1.0,1.0,0.0,0.0,1.0,28.0,5.0,1
0.0,202.0,4841.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,90.0,255.0,1.0,0.0,0.010000000000000009,0.04,0.0,0.010000000000000009,0.0,0.020000000000000004,1.0,24.0,9.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.0,16.0,1.0,1.0,0.0,0.0,0.06999999999999995,0.06,0.0,255.0,16.0,0.06,0.08,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,5.0,1
0.0,336.0,331.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.12,255.0,255.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,9.0,0
0.0,989.0,334.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,119.0,54.99999999999999,0.46,0.04,0.010000000000000009,0.0,0.0,0.0,0.0,0.0,1.0,54.0,9.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,18.0,1.0,1.0,0.0,0.0,0.13,0.06,0.0,255.0,15.0,0.06,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1.0,48.0,5.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,15.0,0.0,0.0,1.0,1.0,0.13,0.06,0.0,18.0,9.0,0.5,0.11,0.06,0.0,0.0,0.0,1.0,1.0000000000000002,1.0,49.0,1.0,1
2.0,1817.0,334.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,186.0,186.0,0.67,0.020000000000000004,0.010000000000000009,0.010000000000000002,0.0,0.0,0.0,0.0,1.0,54.0,9.0,0
0.0,174.0,1227.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07,164.0,164.0,1.0,0.0,0.010000000000000009,0.0,0.0,0.0,0.0,0.0,1.0,24.0,9.0,0
0.0,1941.0,338.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,167.0,190.0,0.75,0.020000000000000004,0.010000000000000009,0.010000000000000002,0.0,0.0,0.0,0.0,1.0,54.0,9.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,11.0,1.0,1.0,0.0,0.0,0.040000000000000036,0.06,0.0,255.0,10.0,0.039999999999999925,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1.0,55.0,5.0,1
0.0,324.0,2164.9999999999964,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,181.0,255.0,1.0,0.0,0.010000000000000009,0.02,0.0,0.0,0.0,0.0,1.0,24.0,9.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,6.0,1.0,1.0,0.0,0.0,0.030000000000000027,0.06,0.0,255.0,6.0,0.020000000000000018,0.05,0.0,0.0,1.0,1.0,0.0,0.0,1.0,28.0,5.0,1
0.0,46.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,136.0,0.0,0.0,0.0,0.0,1.0,0.0,0.009999999999999995,255.0,254.0,1.0,0.009999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,9.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,6.0,1.0,1.0,0.0,0.0,0.020000000000000018,0.06,0.0,255.0,1.0000000000000142,0.0,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1.0,67.0,5.0,1
0.0,28.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,210.0,7.0,0.030000000000000027,0.05,0.03,0.0,0.020000000000000018,0.0,0.0,0.0,2.0,49.0,9.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.0,1.0,0.05999999999999997,0.0,0.9299999999999999,1.0,0.0,1.0,0.0,255.0,1.0000000000000142,0.0,0.9999999999999999,0.0,0.0,0.08000000000000002,0.0,0.91,1.0000000000000002,1.0,49.0,1.0,1
0.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,22.0,1.0,1.0,0.0,0.0,0.09999999999999998,0.06,0.0,255.0,22.0,0.08999999999999997,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1.0,20.0,5.0,1
0.0,206.0,671.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.29,255.0,255.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,9.0,0
0.0,222.0,336.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,31.0,0.0,0.0,0.0,0.0,1.0,0.0,0.13,255.0,255.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,9.0,0
0.0,580.0,326.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,255.0,128.0,0.5,0.05,0.0,0.0,0.010000000000000009,0.0,0.0,0.0,1.0,54.0,9.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469.0,1.0,0.05999999999999997,1.0,0.9299999999999999,0.0,0.0,1.0,0.0,255.0,1.0000000000000142,0.0,0.9999999999999999,0.0,0.0,0.1,1.0,0.9,0.0,1.0,49.0,5.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,17.0,1.0,1.0,0.0,0.0,0.13,0.06,0.0,255.0,6.0,0.020000000000000018,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1.0,49.0,5.0,1
0.0,217.0,383.99999999999636,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,64.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05,87.0,255.0,1.0,0.0,0.010000000000000009,0.04,0.0,0.0,0.0,0.0,1.0,24.0,9.0,0
4.0,204880.0,332.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,122.0,64.0,0.52,0.020000000000000004,0.010000000000000009,0.0,0.0,0.0,0.0,0.0,1.0,54.0,9.0,0
0.0,190.0,398.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,9.0,1.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,1.0,24.0,9.0,0
30.0,686.0,2077.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,237.0,62.0,0.26,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,9.0,0
0.0,45.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,77.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03,255.0,254.0,1.0,0.009999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,9.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,183.0,1.0000000000000142,0.010000000000000009,0.18,0.34,0.0,0.0,0.0,0.34,1.0000000000000002,1.0,49.0,4.0,1
0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,6.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,14.0,9.0,1
0.0,251.0,326.99999999999636,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0,0.06,0.0,0.0,1.0,0.0,0.25,113.0,255.0,1.0,0.0,0.010000000000000009,0.010000000000000002,0.0,0.0,0.009999999999999995,0.0,1.0,24.0,9.0,0
0.0,28.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,37.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,37.0,0.15000000000000002,0.009999999999999995,0.15,0.0,0.0,0.0,0.0,0.0,2.0,49.0,9.0,1
0.0,321.0,3186.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,255.0,1.0,0.0,0.14,0.02,0.0,0.0,0.0,0.0,1.0,24.0,9.0,0
0.0,198.0,765.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,9.0,0
0.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,164.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,9.0,0
0.0,380.0,707.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,255.0,1.0,0.0,0.09,0.04,0.0,0.0,0.0,0.0,1.0,24.0,9.0,0
0.0,5.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,40.0,3.999999999999986,0.030000000000000027,0.1,0.03,0.5,0.0,0.0,0.0,0.0,1.0,18.0,9.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,81.00000000000001,255.0,1.0,0.0,0.010000000000000009,0.13,0.0,0.010000000000000009,1.0,0.9900000000000001,1.0,24.0,1.0,0
0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,3.0,0.99,0.0,0.0,0.0,0.010000000000000009,0.06,0.67,255.0,18.0,0.07,0.09,0.09,0.0,0.77,0.0,0.009999999999999995,0.0,1.0,20.0,9.0,0
36873.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,2.0,0.010000000000000009,0.49999999999999994,1.0,0.0,0.0,0.0,1.0,1.0000000000000002,1.0,49.0,4.0,1
17.0,1282.0,334.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,223.0,150.0,0.58,0.009999999999999995,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,1.0,54.0,9.0,0
0.0,293.0,1031.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.000000000000002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,255.0,1.0,0.0,0.04000000000000001,0.03,0.0,0.0,0.0,0.0,1.0,24.0,9.0,0
0.0,28.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,49.0,0.19,0.009999999999999995,0.19,0.0,0.0,0.0,0.0,0.0,2.0,49.0,9.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,19.0,1.0,1.0,0.0,0.0,0.16000000000000003,0.08,0.0,255.0,19.0,0.07,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1.0,41.0,5.0,1
0.0,262.0,4817.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,255.0,255.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,9.0,0
0.0,134.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.0,272.0,0.0,0.0,0.0,0.0,1.0,0.010000000000000002,0.0,162.0,129.0,0.8,0.009999999999999995,0.34,0.0,0.0,0.0,0.0,0.0,2.0,12.0,9.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,14.0,1.0,1.0,0.0,0.0,0.09999999999999998,0.039999999999999994,0.0,255.0,14.0,0.04999999999999993,0.05,0.0,0.0,1.0,1.0,0.0,0.0,1.0,57.0,5.0,1
0.0,344.0,1070.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.000000000000002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,232.0,255.0,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,1.0,24.0,9.0,0
0.0,260.0,2721.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.29,44.0,255.0,1.0,0.0,0.01999999999999999,0.02,0.0,0.0,0.0,0.0,1.0,24.0,9.0,0
0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.8,0.4,0.0,255.0,38.0,0.15000000000000002,0.009999999999999995,0.16,0.0,0.0,0.0,0.0,0.0,0.0,65.0,9.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,12.000000000000002,1.0,1.0,0.0,0.0,0.050000000000000044,0.06,0.0,255.0,9.0,0.039999999999999925,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,5.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,14.0,1.0,1.0,0.0,0.0,0.06999999999999995,0.06,0.0,255.0,15.0,0.06,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1.0,58.0,5.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,6.0,1.0,1.0,0.0,0.0,0.43,0.14,0.0,255.0,56.0,0.21999999999999997,0.020000000000000004,0.010000000000000009,0.0,1.0,1.0,0.0,0.0,1.0,20.0,5.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,13.0,1.0,1.0,0.0,0.0,0.08999999999999997,0.06,0.0,255.0,11.0,0.039999999999999925,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1.0,49.0,5.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,18.0,1.0,1.0,0.0,0.0,0.07999999999999996,0.06,0.0,255.0,18.0,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1.0,58.0,5.0,1
2.0,1201.0,2447.0,0.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,108.0,0.42,0.020000000000000004,0.0,0.0,0.0,0.0,0.009999999999999995,0.0,1.0,19.0,9.0,1
0.0,44.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,136.0,0.0,0.0,0.0,0.0,1.0,0.0,0.009999999999999995,255.0,253.0,0.99,0.009999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,9.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,12.000000000000002,1.0,1.0,0.0,0.0,0.050000000000000044,0.06,0.0,255.0,12.0,0.04999999999999993,0.08,0.0,0.0,1.0,1.0,0.0,0.0,1.0,18.0,5.0,1
0.0,308.0,2963.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06,88.0,255.0,1.0,0.0,0.010000000000000009,0.03,0.0,0.0,0.0,0.0,1.0,24.0,9.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,16.0,1.0,1.0,0.0,0.0,0.12,0.039999999999999994,0.0,255.0,16.0,0.06,0.05,0.0,0.0,1.0,1.0,0.0,0.0,1.0,67.0,5.0,1
0.0,223.0,1623.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.000000000000002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,47.0,255.0,1.0,0.0,0.01999999999999999,0.07,0.0,0.0,0.0,0.0,1.0,24.0,9.0,0
0.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,53.0,45.0,0.85,0.04,0.85,0.0,0.0,0.0,0.0,0.0,2.0,49.0,9.0,1
0.0,334.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,47.0,1.0,0.0,1.0,0.13,0.0,0.0,0.0,0.0,1.0,20.0,9.0,1
0.0,226.0,2542.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,9.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,14.0,1.0,1.0,0.0,0.0,0.05999999999999994,0.06,0.0,255.0,12.0,0.04999999999999993,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1.0,49.0,5.0,1
7.0,2206.0,328.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,149.0,0.58,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54.0,9.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,1.0,0.12,0.0,0.8799999999999999,1.0,0.0,1.0,0.0,255.0,1.0000000000000142,0.0,0.9999999999999999,0.0,0.0,0.14,0.0,0.86,1.0000000000000002,1.0,44.0,1.0,1
0.0,3425.0,334.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.0,53.00000000000001,0.72,0.07,0.010000000000000009,0.0,0.0,0.0,0.0,0.0,1.0,54.0,9.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,4.0,1.0,1.0,0.0,0.0,0.020000000000000018,0.06,0.0,255.0,15.0,0.06,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1.0,49.0,5.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,13.0,0.0,0.0,1.0,1.0,0.06999999999999995,0.07,0.0,255.0,13.0,0.04999999999999993,0.07,0.0,0.0,0.0,0.0,1.0,1.0000000000000002,1.0,2.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,8.000000000000004,1.0,1.0,0.0,0.0,0.050000000000000044,0.08,0.0,255.0,6.0,0.020000000000000018,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1.0,67.0,5.0,1
0.0,219.0,259.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.67,14.0,255.0,1.0,0.0,0.07000000000000002,0.03,0.0,0.0,0.0,0.0,1.0,24.0,9.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,2.0,1.0,1.0,0.0,0.0,0.010000000000000009,0.06,0.0,255.0,20.0,0.08000000000000002,0.08,0.0,0.0,1.0,1.0,0.0,0.0,1.0,49.0,5.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,11.0,1.0,1.0,0.0,0.0,0.10999999999999999,0.06,0.0,255.0,20.0,0.08000000000000002,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1.0,49.0,5.0,1
0.0,10272.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,92.0,0.45,0.06,0.45,0.02,0.0,0.0,0.0,0.0,1.0,20.0,9.0,0
0.0,213.0,2202.0000000000036,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,47.0,181.0,1.0,0.0,0.01999999999999999,0.06,0.0,0.0,0.0,0.0,1.0,24.0,9.0,0
0.0,224.0,2649.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,255.0,255.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,9.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,2.0,0.66,0.5,0.34,0.5,0.010000000000000009,0.4,0.0,255.0,2.0,0.010000000000000009,0.29,0.71,0.0,0.47,0.5,0.24,0.5,1.0,49.0,3.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,15.0,1.0,1.0,0.0,0.0,0.09999999999999998,0.07,0.0,255.0,15.0,0.06,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1.0,42.0,5.0,1
0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,1.0000000000000142,0.04999999999999993,0.19,0.05,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,0
0.0,105.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,215.0,193.0,0.9,0.009999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,2.0,49.0,9.0,0
0.0,208.0,15041.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.0,255.0,1.0,0.0,0.01999999999999999,0.03,0.0,0.0,0.0,0.0,1.0,24.0,9.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,17.0,1.0,1.0,0.0,0.0,0.05999999999999994,0.039999999999999994,0.0,255.0,17.0,0.07,0.05,0.0,0.0,1.0,1.0,0.0,0.0,1.0,49.0,5.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,19.0,1.0,1.0,0.0,0.0,0.06999999999999995,0.06,0.0,255.0,19.0,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1.0,44.0,5.0,1
0.0,46.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,224.0,0.0,0.0,0.0,0.0,1.0,0.0,0.009999999999999995,67.0,200.0,0.78,0.03,0.78,0.010000000000000002,0.0,0.0,0.16,0.0,2.0,12.0,9.0,0
0.0,45.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,204.0,0.0,0.0,0.0,0.0,1.0,0.0,0.020000000000000004,194.0,196.0,0.79,0.020000000000000004,0.71,0.010000000000000002,0.0,0.0,0.07,0.0,2.0,12.0,9.0,0
